alma_band_6_full_expanded_00050_x3,0.0
alma_band_6_full,0.4
alma_band_6_tr,0.0
alma_band_6_2,0.6
alma_band_6_full_expanded_00100_x3,0.4
alma_band_6_full_expanded_01000_x3,0.4
alma_band_6_full_expanded_00050_x3,0.4
alma_band_6_full,0.0
alma_band_6_tr,0.0
alma_band_6_2,0.4
alma_band_6_full_expanded_00100_x3,0.6
alma_band_6_full_expanded_01000_x3,0.4
alma_band_6_full_expanded_00050_x3,0.2
alma_band_6_full,0.4
alma_band_6_tr,0.0
alma_band_6_2,0.4
alma_band_6_full_expanded_00100_x3,0.2
alma_band_6_full_expanded_01000_x3,0.2
alma_band_6_full_expanded_00050_x3,0.4
alma_band_6_full,0.2
alma_band_6_tr,0.0
alma_band_6_2,0.6
alma_band_6_full_expanded_00100_x3,0.2
alma_band_6_full_expanded_01000_x3,0.2
alma_band_6_full_expanded_00050_x3,0.2
alma_band_6_full,0.4
alma_band_6_tr,0.0
alma_band_6_2,0.6
alma_band_6_full_expanded_00100_x3,0.0
alma_band_6_full_expanded_01000_x3,0.6
alma_band_6_full_expanded_00050_x3,0.2
alma_band_6_full,0.4
alma_band_6_tr,0.0
alma_band_6_2,0.4
alma_band_6_full_expanded_00100_x3,0.2
alma_band_6_full_expanded_01000_x3,0.0
alma_band_6_full_expanded_00050_x3,0.4
alma_band_6_full,0.0
alma_band_6_tr,0.0
alma_band_6_2,0.4
alma_band_6_full_expanded_00100_x3,0.0
alma_band_6_full_expanded_01000_x3,0.4
alma_band_6_full_expanded_00050_x3,0.2
alma_band_6_full,0.4
alma_band_6_tr,0.0
alma_band_6_2,0.2
alma_band_6_full_expanded_00100_x3,0.2
alma_band_6_full_expanded_01000_x3,0.4
alma_band_6_full_expanded_00050_x3,0.4
alma_band_6_full,0.2
alma_band_6_tr,0.0
alma_band_6_2,0.4
alma_band_6_full_expanded_00100_x3,0.2
alma_band_6_full_expanded_01000_x3,0.0
alma_band_6_full_expanded_00050_x3,0.2
alma_band_6_full,0.4
alma_band_6_tr,0.0
alma_band_6_2,0.4
alma_band_6_full_expanded_00100_x3,0.4
alma_band_6_full_expanded_01000_x3,0.6
