Schilke_OrionSurvey.5-200.model_hot_cores_full_500it.output,0.25,0.357142857143
Schilke_OrionSurvey.5-200.model_hot_cores_full_500it.output,0.4,0.571428571429
Schilke_OrionSurvey.5-200.model_hot_cores_full_500it.output,0.15,0.214285714286
Schilke_OrionSurvey.5-200.model_hot_cores_full_500it.output,0.15,0.214285714286
Schilke_OrionSurvey.5-200.model_hot_cores_full_500it.output,0.2,0.285714285714
Schilke_OrionSurvey.5-200.model_hot_cores_full_500it.output,0.2,0.285714285714
Schilke_OrionSurvey.5-200.model_hot_cores_full_500it.output,0.2,0.285714285714
Schilke_OrionSurvey.5-200.model_hot_cores_full_500it.output,0.15,0.214285714286
Schilke_OrionSurvey.5-200.model_hot_cores_full_500it.output,0.1,0.142857142857
Schilke_OrionSurvey.5-200.model_hot_cores_full_500it.output,0.25,0.357142857143
