dark_clouds_full_expanded_01000_x3,0.42857142857142855
dark_clouds_tr,0.0
dark_clouds_full_expanded_00100_x3,0.5714285714285714
dark_clouds_full,0.2857142857142857
dark_clouds_2,0.14285714285714285
dark_clouds_full_expanded_00050_x3,0.7142857142857143
dark_clouds_full_expanded_01000_x3,0.5714285714285714
dark_clouds_tr,0.0
dark_clouds_full_expanded_00100_x3,0.5714285714285714
dark_clouds_full,0.2857142857142857
dark_clouds_2,0.0
dark_clouds_full_expanded_00050_x3,0.5714285714285714
dark_clouds_full_expanded_01000_x3,0.5714285714285714
dark_clouds_tr,0.0
dark_clouds_full_expanded_00100_x3,0.42857142857142855
dark_clouds_full,0.5714285714285714
dark_clouds_2,0.0
dark_clouds_full_expanded_00050_x3,0.7142857142857143
dark_clouds_full_expanded_01000_x3,0.5714285714285714
dark_clouds_tr,0.0
dark_clouds_full_expanded_00100_x3,0.5714285714285714
dark_clouds_full,0.42857142857142855
dark_clouds_2,0.14285714285714285
dark_clouds_full_expanded_00050_x3,0.5714285714285714
dark_clouds_full_expanded_01000_x3,0.42857142857142855
dark_clouds_tr,0.0
dark_clouds_full_expanded_00100_x3,0.5714285714285714
dark_clouds_full,0.42857142857142855
dark_clouds_2,0.0
dark_clouds_full_expanded_00050_x3,0.5714285714285714
dark_clouds_full_expanded_01000_x3,0.5714285714285714
dark_clouds_tr,0.0
dark_clouds_full_expanded_00100_x3,0.5714285714285714
dark_clouds_full,0.42857142857142855
dark_clouds_2,0.14285714285714285
dark_clouds_full_expanded_00050_x3,0.7142857142857143
dark_clouds_full_expanded_01000_x3,0.5714285714285714
dark_clouds_tr,0.0
dark_clouds_full_expanded_00100_x3,0.5714285714285714
dark_clouds_full,0.42857142857142855
dark_clouds_2,0.0
dark_clouds_full_expanded_00050_x3,0.5714285714285714
dark_clouds_full_expanded_01000_x3,0.42857142857142855
dark_clouds_tr,0.0
dark_clouds_full_expanded_00100_x3,0.5714285714285714
dark_clouds_full,0.2857142857142857
dark_clouds_2,0.0
dark_clouds_full_expanded_00050_x3,0.5714285714285714
dark_clouds_full_expanded_01000_x3,0.42857142857142855
dark_clouds_tr,0.0
dark_clouds_full_expanded_00100_x3,0.5714285714285714
dark_clouds_full,0.2857142857142857
dark_clouds_2,0.14285714285714285
dark_clouds_full_expanded_00050_x3,0.5714285714285714
dark_clouds_full_expanded_01000_x3,0.5714285714285714
dark_clouds_tr,0.0
dark_clouds_full_expanded_00100_x3,0.5714285714285714
dark_clouds_full,0.42857142857142855
dark_clouds_2,0.0
dark_clouds_full_expanded_00050_x3,0.5714285714285714
