alma_band_6_full,0.75
alma_band_6_full_expanded_00200_x3,0.25
alma_band_6_tr,0.0
alma_band_6_2,0.0
alma_band_6_full_expanded_00120_x3,0.5
alma_band_6_3,0.0
alma_band_6_4,0.75
alma_band_6_full,0.5
alma_band_6_full_expanded_00200_x3,0.25
alma_band_6_tr,0.0
alma_band_6_2,0.25
alma_band_6_full_expanded_00120_x3,0.5
alma_band_6_3,0.25
alma_band_6_4,0.75
alma_band_6_full,0.75
alma_band_6_full_expanded_00200_x3,0.5
alma_band_6_tr,0.0
alma_band_6_2,0.0
alma_band_6_full_expanded_00120_x3,0.25
alma_band_6_3,0.0
alma_band_6_4,0.5
alma_band_6_full,0.75
alma_band_6_full_expanded_00200_x3,0.25
alma_band_6_tr,0.0
alma_band_6_2,0.25
alma_band_6_full_expanded_00120_x3,0.5
alma_band_6_3,0.0
alma_band_6_4,0.5
alma_band_6_full,0.75
alma_band_6_full_expanded_00200_x3,0.5
alma_band_6_tr,0.0
alma_band_6_2,0.0
alma_band_6_full_expanded_00120_x3,0.5
alma_band_6_3,0.0
alma_band_6_4,0.75
alma_band_6_full,0.75
alma_band_6_full_expanded_00200_x3,0.75
alma_band_6_tr,0.0
alma_band_6_2,0.25
alma_band_6_full_expanded_00120_x3,0.5
alma_band_6_3,0.25
alma_band_6_4,0.5
alma_band_6_full,0.75
alma_band_6_full_expanded_00200_x3,0.5
alma_band_6_tr,0.0
alma_band_6_2,0.0
alma_band_6_full_expanded_00120_x3,0.75
alma_band_6_3,0.0
alma_band_6_4,0.75
alma_band_6_full,0.75
alma_band_6_full_expanded_00200_x3,0.5
alma_band_6_tr,0.0
alma_band_6_2,0.0
alma_band_6_full_expanded_00120_x3,0.75
alma_band_6_3,0.0
alma_band_6_4,0.5
alma_band_6_full,0.75
alma_band_6_full_expanded_00200_x3,0.75
alma_band_6_tr,0.0
alma_band_6_2,0.5
alma_band_6_full_expanded_00120_x3,0.75
alma_band_6_3,0.25
alma_band_6_4,0.75
alma_band_6_full,0.75
alma_band_6_full_expanded_00200_x3,0.75
alma_band_6_tr,0.0
alma_band_6_2,0.0
alma_band_6_full_expanded_00120_x3,0.25
alma_band_6_3,0.25
alma_band_6_4,0.75
