alma_band_6_full_expanded_00100_x3,0.25
alma_band_6_full_expanded_01000_x3,0.75
alma_band_6_full_expanded_00050_x3,0.5
alma_band_6_full_expanded_00100_x3,0.5
alma_band_6_full_expanded_01000_x3,0.75
alma_band_6_full_expanded_00050_x3,0.75
alma_band_6_full_expanded_00100_x3,0.5
alma_band_6_full_expanded_01000_x3,0.5
alma_band_6_full_expanded_00050_x3,0.75
alma_band_6_full_expanded_00100_x3,0.25
alma_band_6_full_expanded_01000_x3,0.5
alma_band_6_full_expanded_00050_x3,0.5
alma_band_6_full_expanded_00100_x3,0.75
alma_band_6_full_expanded_01000_x3,0.25
alma_band_6_full_expanded_00050_x3,0.75
alma_band_6_full_expanded_00100_x3,0.5
alma_band_6_full_expanded_01000_x3,0.5
alma_band_6_full_expanded_00050_x3,0.5
alma_band_6_full_expanded_00100_x3,0.5
alma_band_6_full_expanded_01000_x3,0.75
alma_band_6_full_expanded_00050_x3,0.75
alma_band_6_full_expanded_00100_x3,0.75
alma_band_6_full_expanded_01000_x3,0.5
alma_band_6_full_expanded_00050_x3,0.25
alma_band_6_full_expanded_00100_x3,0.5
alma_band_6_full_expanded_01000_x3,0.5
alma_band_6_full_expanded_00050_x3,0.75
alma_band_6_full_expanded_00100_x3,0.75
alma_band_6_full_expanded_01000_x3,0.75
alma_band_6_full_expanded_00050_x3,0.75
